PSTATABB,PNAME,LAT,LON,PLGENACL,PLGENAOL,PLGENAGS,PLGENANC,PLGENAHY,PLGENABM,PLGENAWI,PLGENASO,PLGENAGT,PLGENAOT
MN,Wabasha Solar,44.363109,-92.021668,,,,,,,,,,
MN,WakeSun LLC,45.472889,-94.406417,0,0,0,0,0,0,0,"4,901",0,0
MN,Walcott Solar CSG,44.235164,-93.275012,,,,,,,,,,
MN,Wallys Wind Farm LLC,44.2851,-96.43325,0,0,0,0,0,0,"2,088",0,0,0
MN,Wapsipinicon Wind Project,43.8006,-92.6822,0,0,0,0,0,0,"272,129",0,0,0
MN,Warsaw Solar CSG,44.225457,-93.39953,,,,,,,,,,
MN,Waseca Solar,44.092414,-93.530984,0,0,0,0,0,0,0,"19,882",0,0
MN,WasecaSun,44.051448,-93.386458,0,0,0,0,0,0,0,"7,666",0,0
MN,Water Reclamation Plant,44.064722,-92.469167,0,0,8,0,0,"2,842",0,0,0,0
MN,Waterford Holdco CSG,44.475467,-93.19859,0,0,0,0,0,0,0,"4,030",0,0
MN,Waterville Solar Holdings LLC,44.197103,-93.571169,0,0,0,0,0,0,0,"6,581",0,0
MN,WaveSun Community Solar,45.060844,-93.980233,0,0,0,0,0,0,0,"8,551",0,0
MN,WCROC Wind Farm,45.589722,-95.876944,0,0,0,0,0,0,"4,301",0,0,0
MN,Webster Holdco Solar CSG,44.529703,-93.410622,0,0,0,0,0,0,0,"7,447",0,0
MN,Welcome Wind Turbine,43.6825,-94.5892,0,0,0,0,0,0,"6,268",0,0,0
MN,Wells IC,43.74453,-93.724129,0,34,149,0,0,0,0,0,0,0
MN,West Fairbault,44.269722,-93.290556,,,,,,,,,,
MN,West Faribault Solar,44.274932,-93.310634,0,0,0,0,0,0,0,"9,515",0,0
MN,West Group Data Center,44.8256,-93.1139,0,272,0,0,0,0,0,0,0,0
MN,West Group Data Center F,44.8283,-93.1167,0,137,0,0,0,0,0,0,0,0
MN,West Waconia Solar,44.789894,-93.901292,0,0,0,0,0,0,0,"14,918",0,0
MN,Westbrook,44.0399,-95.4429,0,9,0,0,0,0,0,0,0,0
MN,Westridge Windfarm LLC,43.988611,-96.215556,0,0,0,0,0,0,"2,447",0,0,0
MN,Westside Energy Station,44.039023,-92.551866,0,0,"60,228",0,0,0,0,0,0,0
MN,Willmar,45.121705,-95.053236,324,0,"7,854",0,0,0,"5,374",0,0,0
MN,Willmar Municipal East Substation,45.1272,-95.025,0,83,0,0,0,0,0,0,0,0
MN,Willmar Municipal SW Substation,45.105,-95.0844,0,76,0,0,0,0,0,0,0,0
MN,Wilmarth,44.1967,-94.0009,0,0,"2,148",0,0,"97,935",0,0,0,0
MN,Windcurrent Farms LLC,44.0236,-96.0789,0,0,0,0,0,0,"2,053",0,0,0
MN,Windom,43.86811,-95.114444,0,85,0,0,0,0,0,0,0,0
MN,Windom Wind Project,43.9578,-95.1306,0,0,0,0,0,0,"37,729",0,0,0
MN,Windy Dog I LLC,44.2851,-96.4257,0,0,0,0,0,0,"1,880",0,0,0
MN,Winegar CSG,44.11283,-93.507258,0,0,0,0,0,0,0,123,0,0
MN,Winona County Wind LLC,44.1125,-91.924722,0,0,0,0,0,0,0,0,0,0
MN,Winona Solar,44.124097,-91.900997,,,,,,,,,,
MN,Winters Spawn LLC,44.2081,-96.1989,0,0,0,0,0,0,"5,156",0,0,0
MN,Winton,47.9344,-91.7639,0,0,0,0,"21,726",0,0,0,0,0
MN,Wolf Wind Enterprises LLC,43.581111,-95.775833,0,0,0,0,0,0,"2,892",0,0,0
MN,Woodstock Windfarm,43.985833,-96.078611,0,0,0,0,0,0,"6,848",0,0,0
MN,Worthington,43.63349,-95.609234,0,128,0,0,0,0,"13,205",0,0,0
MN,Wright Cuddyer CSG,45.1831,-93.7341,0,0,0,0,0,0,0,608,0,0
MN,Wright Kirby 1-5 CSG,45.259,-93.791,,,,,,,,,,
MN,"WrightSun CSG, LLC",45.21643,-93.718376,0,0,0,0,0,0,0,427,0,0
MN,"Wyoming 2 CSG, LLC",45.35,-92.95,0,0,0,0,0,0,0,"5,344",0,0
MN,Zumbro Community Solar Garden,44.319478,-92.670339,0,0,0,0,0,0,0,"1,161",0,0
MO,Albany,40.245,-94.339,0,0,0,0,0,0,0,0,0,0
MO,Ameresco Jefferson City,38.552371,-92.04493,0,0,0,0,0,"23,460",0,0,0,0
MO,Anheuser-Busch St Louis,38.597755,-90.210671,0,0,"39,642",0,0,"3,034",0,0,0,0
MO,Asbury,37.361315,-94.58926,"837,877","4,287",0,0,0,0,0,0,0,764
MO,Audrain Power Plant,39.3092,-91.5369,0,0,"50,473",0,0,0,0,0,0,0
MO,Black Oak Power Producers,37.231944,-92.453889,0,0,0,0,0,"15,627",0,0,0,0
MO,Blue Valley,39.0919,-94.3261,0,0,"19,429",0,0,0,0,0,0,0
MO,Bluegrass Ridge,40.1006,-94.4869,0,0,0,0,0,0,"114,043",0,0,0
MO,Butler Municipal Power Plant,38.264408,-94.344385,0,52,0,0,0,0,0,0,0,0
MO,Butler Solar Power Project,38.27,-94.35,0,0,0,0,0,0,0,"4,086",0,0
MO,Callaway,38.758919,-91.778841,0,0,0,"10,655,279",0,0,0,0,0,0
MO,Carrollton,39.3515,-93.5016,0,0,0,0,0,0,0,0,0,0
MO,Carthage,37.176646,-94.299431,0,-9,-9,0,0,0,0,0,0,0
MO,Chillicothe,39.783388,-93.564112,0,844,"2,176",0,0,0,0,0,0,0
MO,Chillicothe Solar Farm,39.788769,-93.536833,0,0,0,0,0,0,0,"4,534",0,0
MO,City of West Plains Power Station,36.748611,-91.868611,0,79,398,0,0,0,0,0,0,0
MO,Clarence Cannon,39.524791,-91.643969,0,0,0,0,"47,860",0,0,0,0,0
MO,Coleman,36.8785,-89.6214,,,,,,,,,,
MO,Columbia,38.964646,-92.316768,0,18,"24,357",0,0,"15,477",0,0,0,0
MO,Columbia Energy Center (MO),39.0192,-92.2629,0,0,"7,817",0,0,0,0,0,0,0
MO,Conception,40.2572,-94.6722,0,0,0,0,0,0,"106,037",0,0,0
MO,Cow Branch,40.4535,-95.4683,0,0,0,0,0,0,"103,828",0,0,0
MO,Cox Battery Energy Storage,37.135022,-93.324363,0,0,0,0,0,0,0,0,0,244
MO,Dogwood Energy Facility,38.7931,-94.3006,0,0,"2,047,145",0,0,0,0,0,0,0
MO,El Dorado Springs Solar Farm,37.858706,-94.002631,0,0,0,0,0,0,0,"2,857",0,0
MO,Elm Street Substation Generators,37.7814,-90.4156,0,19,0,0,0,0,0,0,0,0
MO,Empire District Elec Co Energy Ctr,37.1385,-94.1041,0,"12,018","105,934",0,0,0,0,0,0,0
MO,Essex Power Plant,36.868206,-89.840173,0,0,"33,318",0,0,0,0,0,0,0
MO,Fairgrounds,38.5935,-92.2206,0,459,0,0,0,0,0,0,0,0
MO,Farmers City Wind LLC,40.575,-95.5228,0,0,0,0,0,0,"311,424",0,0,0
MO,Farmington Solar Farm,37.755333,-90.427736,0,0,0,0,0,0,0,"1,145",0,0
MO,Fayette,39.1406,-92.68,,,,,,,,,,
MO,Fredericktown Energy Center,37.571672,-90.317251,0,0,"13,002",0,0,0,0,0,0,0
MO,Fulton (MO),38.868095,-91.94778,0,4,996,0,0,0,0,0,0,0
MO,Gallatin #2,39.928333,-93.937777,,,,,,,,,,
MO,Gallatin (MO),39.917222,-93.953889,0,0,0,0,0,0,0,0,0,0
MO,Grand Ave Plant,39.111944,-94.581111,0,0,"33,502",0,0,0,0,0,0,0
MO,Grand Avenue,39.105278,-94.569722,,,,,,,,,,
MO,Greenwood Energy Center,38.8615,-94.2982,0,312,"9,665",0,0,0,0,"4,684",0,0
MO,Harry Truman,38.2623,-93.4062,0,0,0,0,"140,111",0,0,0,0,0
MO,Hawthorn,39.1306,-94.4778,"2,763,377",0,"217,229",0,0,0,0,0,0,0
MO,Higginsville Municipal Power Plant,39.073315,-93.714748,0,25,"6,617",0,0,0,0,0,0,0
MO,Higginsville Solar Farm,39.002139,-93.726825,0,0,0,0,0,0,0,"4,301",0,0
MO,High Prairie Wind Farm,40.398244,-92.518612,,,,,,,,,,
MO,Holden Power Plant,38.7538,-93.9983,0,362,"148,729",0,0,0,0,0,0,0
MO,Howard Bend,38.681797,-90.540048,,,,,,,,,,
MO,Iatan,39.4472,-94.98,"7,793,751","30,838",0,0,0,0,0,0,0,0
MO,IKEA St. Louis 410,38.634995,-90.245549,0,0,0,0,0,0,0,"1,552",0,0
MO,Independence II Solar Farm,39.04,-94.27,0,0,0,0,0,0,0,"7,654",0,0
MO,Independence Solar Farm,39.117142,-94.288161,0,0,0,0,0,0,0,"5,103",0,0
MO,Jackson (MO),37.3847,-89.6606,0,77,70,0,0,0,0,0,0,0
MO,Jackson Square,39.094574,-94.411522,0,635,0,0,0,0,0,0,0,0
MO,James River,37.108611,-93.261944,0,"10,660","107,320",0,0,0,0,0,0,0
MO,Jefferson Street Substation,37.7694,-90.4258,0,0,0,0,0,0,0,0,0,0
MO,John Twitty Energy Center,37.151706,-93.38804,"2,514,723",0,"58,101",0,0,0,0,0,0,0
MO,Kahoka,40.4225,-91.7206,0,1,0,0,0,0,0,0,0,0
MO,Kansas City International,39.297252,-94.693153,,,,,,,,,,
MO,KCP&L SmartGrid Innovation Park,39.040263,-94.571215,0,0,0,0,0,0,0,0,0,0
MO,Kennett,36.2338,-90.0521,0,10,"2,546",0,0,0,0,0,0,0
MO,Kings Point Wind Energy Center,37.321403,-94.101545,,,,,,,,,,
MO,Kirksville,40.224525,-92.584928,0,0,0,0,0,0,0,0,0,0
MO,La Plata,40.0244,-92.4896,0,12,0,0,0,0,0,0,0,0
MO,Labadie,38.562244,-90.837686,"15,755,216","10,483",0,0,0,0,0,0,0,0
MO,Lake Road,39.7246,-94.8773,"-6,930",-329,"-4,857",0,0,0,0,0,0,0
MO,Lebanon Solar Farm (MO),37.667831,-92.670628,0,0,0,0,0,0,0,"4,329",0,0
MO,Loess Hills,40.4144,-95.54,0,0,0,0,0,0,"8,563",0,0,0
MO,Lost Creek Wind Energy Facility,39.981389,-94.518056,0,0,0,0,0,0,"392,757",0,0,0
MO,Macon,39.7378,-92.4689,0,0,0,0,0,0,0,0,0,0
MO,Macon Energy Center,39.748975,-92.384476,0,0,"86,948",0,0,0,0,0,0,0
MO,Macon Solar Power Project,39.76,-92.46,0,0,0,0,0,0,0,"4,097",0,0
MO,Main Street (MO),37.2094,-93.2967,,,,,,,,,,
MO,Malden,36.5531,-89.9682,0,35,0,0,0,0,0,0,0,0
MO,Marceline,39.716944,-92.945833,0,9,0,0,0,0,0,0,0,0
MO,Marshall (MO),39.1228,-93.2064,0,46,639,0,0,0,0,0,0,0
MO,Marshall Solar Farm (MO),39.0948,-93.2104,0,0,0,0,0,0,0,"4,259",0,0
MO,MBS Texbook Exchange,38.95718,-92.3776,,,,,,,,,,
MO,McCartney Generating Station,37.248431,-93.170839,0,0,"69,310",0,0,0,0,0,0,0
MO,Memphis,40.4578,-92.181,0,0,0,0,0,0,0,0,0,0
MO,Meramec,38.4017,-90.3358,"-2,255,287",0,"-58,236",0,0,0,0,0,0,0
MO,Mexico,39.1481,-91.8306,0,312,0,0,0,0,0,0,0,0
MO,Missouri Center for Waste to Energy,38.724722,-93.278889,0,0,0,0,0,"7,829",0,0,0,0
MO,Missouri City,39.231534,-94.307979,,,,,,,,,,
MO,Missouri S&T - Power Plant,37.953889,-91.774444,0,0,0,0,0,0,0,0,0,0
MO,MJMEUC Generating Station #1,39.251076,-91.640071,0,0,"112,522",0,0,0,0,0,0,0
MO,Moberly,39.4244,-92.4837,0,279,0,0,0,0,0,0,0,0
MO,Monroe (MO),39.6525,-91.7325,0,0,0,0,0,0,0,0,0,0
MO,Montrose,38.3114,-93.9348,"414,398","3,676",0,0,0,0,0,0,0,0
MO,Moreau,38.555713,-92.102316,0,279,0,0,0,0,0,0,0,0
MO,MU Combined Heat and Power Plant,38.9461,-92.3328,"10,123",0,"111,787",0,0,"51,015",0,0,0,0
MO,Nevada,37.8503,-94.3444,0,-105,0,0,0,0,0,0,0,0
MO,New Madrid Power Plant,36.5147,-89.5617,"7,898,574","3,969",0,0,0,0,0,0,0,0
MO,Niangua,37.9385,-92.847701,0,0,0,0,657,0,0,0,0,0
MO,"Nixa Solar, LLC",37.043903,-93.338969,0,0,0,0,0,0,0,"15,036",0,0
MO,Noble Hill Landfill,37.3811,-93.3514,0,0,0,0,0,"11,250",0,0,0,0
MO,Nodaway Power Plant,40.2877,-94.7913,0,0,"10,988",0,0,0,0,0,0,0
MO,North Fork Ridge Wind Energy Center,37.453778,-94.483363,,,,,,,,,,
MO,Northeast Generating Station,39.1228,-94.5606,0,"1,584",0,0,0,0,0,0,0,0
MO,O'Fallon Renewable Energy Center,38.826648,-90.678124,0,0,0,0,0,0,0,"6,148",0,0
MO,Osage Dam,38.2044,-92.6239,0,0,0,0,"340,041",0,0,0,0,0
MO,Osborn Wind Energy,39.747699,-94.473482,0,0,0,0,0,0,"717,352",0,0,0
MO,Overall Road Station,37.7608,-90.4526,0,24,0,0,0,0,0,0,0,0
MO,Ozark Beach,36.658995,-93.1235,0,0,0,0,"49,345",0,0,0,0,0
MO,Peno Creek Energy Center,39.3531,-91.2295,0,0,"92,471",0,0,0,0,0,0,0
MO,Poplar Bluff Generating Station,36.7597,-90.3903,0,"1,599",213,0,0,0,0,0,0,0
MO,Ralph Green Station,38.78758,-94.277689,0,0,"6,509",0,0,0,0,0,0,0
MO,Rock Creek Wind Project,40.4,-95.2,0,0,0,0,0,0,"1,080,673",0,0,0
MO,Rolla Solar Farm (MO),37.9853,-91.7169,0,0,0,0,0,0,0,"4,234",0,0
MO,Rush Island,38.131248,-90.263157,"7,760,081","6,147",0,0,0,0,0,0,0,0
MO,Salisbury City of,39.4236,-92.8028,0,0,0,0,0,0,0,0,0,0
MO,Shelbina Power #1,39.694755,-92.047014,0,8,0,0,0,0,0,0,0,0
MO,Shelbina Power #2,39.694784,-92.04674,0,38,0,0,0,0,0,0,0,0
MO,Shelbina Power #3,39.69755,-92.053456,0,22,0,0,0,0,0,0,0,0
MO,Sibley,39.178319,-94.184445,"964,276",0,"2,051",0,0,0,0,0,0,0
MO,Sikeston,36.8791,-89.6209,"1,795,948",871,0,0,0,0,0,0,0,0
MO,Sioux,38.915479,-90.290247,"5,662,828","2,063",0,0,0,0,0,0,0,0
MO,South Harper Peaking Facility,38.6803,-94.4824,0,0,"38,764",0,0,0,0,0,0,0
MO,Southwestern Bell Telephone,38.627566,-90.193377,0,24,0,0,0,0,0,0,0,0
MO,Springfield Solar 1 LLC,37.246389,-93.166389,0,0,0,0,0,0,0,"8,404",0,0
MO,St Joseph Landfill Generating Station,39.674444,-94.776111,0,0,0,0,0,"5,253",0,0,0,0
MO,St. Francis Power Plant,36.5852,-90.1779,0,0,"778,242",0,0,0,0,0,0,0
MO,Stanberry,40.212746,-94.542359,0,0,0,0,0,0,0,0,0,0
MO,State Line (MO),37.0659,-94.614,0,225,"2,676,712",0,0,0,0,0,0,0
MO,Station H,39.1067,-94.3804,0,13,"9,786",0,0,0,0,0,0,0
MO,Station I,39.055954,-94.392957,0,157,0,0,0,0,0,0,0,0
MO,Stockton Hydro,37.6936,-93.7691,0,0,0,0,"33,084",0,0,0,0,0
MO,Sub 2 Generating Station,39.7503,-92.5,0,0,0,0,0,0,0,0,0,0
MO,Sub 3 Generating Station,39.761389,-92.453333,0,0,0,0,0,0,0,0,0,0
MO,Table Rock,36.597,-93.3086,0,0,0,0,"385,536",0,0,0,0,0
MO,Taum Sauk,37.520833,-90.834722,0,0,0,0,"-121,335",0,0,0,0,0
MO,Thomas Hill Energy Center,39.5522,-92.6381,"7,794,221","5,413",0,0,0,0,0,0,0,0
MO,Trenton Diesel,40.0661,-93.6042,,,,,,,,,,
MO,Trenton North,40.0786,-93.635,0,68,0,0,0,0,0,0,0,0
MO,Trenton Solar Farm (MO),40.1155,-93.6122,0,0,0,0,0,0,0,"4,429",0,0
MO,Trenton South,40.067218,-93.604363,0,72,0,0,0,0,0,0,0,0
MO,Trigen St. Louis,38.6359,-90.1809,0,0,"50,605",0,0,0,0,0,0,0
MO,Unionville,40.459344,-93.021833,,,,,,,,,,
MO,Unionville City of,40.476742,-93.010018,0,14,0,0,0,0,0,0,0,0
MO,Viaduct,37.257222,-89.564167,,,,,,,,,,
MO,Walton Street Substation,37.7881,-90.4336,0,5,0,0,0,0,0,0,0,0
MO,Waynesville Solar Farm (MO),37.8041,-92.2535,0,0,0,0,0,0,0,"4,379",0,0
MO,"White Cloud Wind Project, LLC",40.44,-95.38,,,,,,,,,,
MS,Ackerman Combined Cycle Plant,33.3792,-89.2089,0,0,"3,116,556",0,0,0,0,0,0,0
MS,Arkabutla Lake Hydroelectric Project,34.757926,-90.125689,,,,,,,,,,
MS,Attala Generating Plant,33.0147,-89.6753,0,0,"2,204,188",0,0,0,0,0,0,0
MS,Batesville Generation Facility,34.3356,-89.9275,0,0,"3,662,717",0,0,0,0,0,0,0
MS,Baxter Wilson,32.2831,-90.9306,0,360,"946,559",0,0,0,0,0,0,0
MS,Benndale,30.8889,-88.8054,0,0,0,0,0,0,0,0,0,0
MS,Caledonia,33.6464,-88.2717,0,0,"4,064,345",0,0,0,0,0,0,0
MS,CF Industries Yazoo City Complex,32.90411,-90.3781,0,0,"154,926",0,0,0,0,0,0,0
MS,Chevron Cogenerating Station,30.34,-88.4919,0,0,"1,045,740",0,0,0,0,0,0,0
MS,Choctaw County Gen,33.2881,-89.4201,0,0,"5,070,830",0,0,0,0,0,0,0
MS,Columbus MS,33.3602,-88.46,0,"3,995","21,426",0,0,"521,262",0,0,0,0
MS,Crossroads Energy Center (CPU),34.183,-90.5621,0,0,"64,074",0,0,0,0,0,0,0
MS,Daniel Electric Generating Plant,30.5322,-88.5553,"2,330,344","21,283","8,383,563",0,0,0,0,0,0,0
MS,David M Ratcliffe,32.654722,-88.762222,0,0,"3,547,541",0,0,0,0,0,0,0
MS,Delta (MS),33.7947,-90.7139,,,,,,,,,,
MS,District 70 Transco Gas Pipe Line,31.24793,-90.19914,,,,,,,,,,
MS,Eaton,31.3294,-89.2681,,,,,,,,,,
MS,Enid Lake Hydroelectric Project,34.158065,-89.905527,,,,,,,,,,
MS,Ergon Refining Vicksburg,32.388271,-90.908344,0,0,"40,000",0,0,0,0,0,0,0
MS,Georgia-Pacific Monticello Paper,31.6285,-90.0809,0,0,"168,558",0,0,"336,210",0,0,0,0
MS,Georgia-Pacific Taylorsville Plywood,31.837173,-89.4635,0,0,"44,973",0,0,0,0,0,0,0
MS,Gerald Andrus,33.35,-91.1167,0,0,"854,270",0,0,0,0,0,0,0
MS,Grand Gulf,32.0081,-91.0478,0,0,0,"6,919,470",0,0,0,0,0,0
MS,Grenada Lake Hydroelectric Project,33.808842,-89.772458,,,,,,,,,,
MS,Gulfport Naval Base CSG PV System,30.379866,-89.119233,0,0,0,0,0,0,0,"6,128",0,0
MS,Hattiesburg Solar Farm,31.275828,-89.301156,0,0,0,0,0,0,0,"90,294",0,0
MS,Henderson,33.517315,-90.209661,0,239,"2,367",0,0,0,0,0,0,0
MS,Hinds Energy Facility,32.378969,-90.219906,0,0,"3,154,896",0,0,0,0,0,0,0
MS,International Paper Vicksburg Mill,32.5292,-90.7742,0,0,"42,681",0,0,"197,204",0,0,0,0
MS,Kemper County,32.7976,-88.606,0,0,"427,454",0,0,0,0,0,0,0
MS,L L Wilkins,34.1845,-90.562662,0,0,226,0,0,0,0,0,0,0
MS,Leaf River Cellulose LLC,31.2434,-89.0456,0,0,"11,514",0,0,"372,020",0,0,0,0
MS,Magnolia Combined Cycle Plant,34.835,-89.2026,0,0,"5,554,670",0,0,0,0,0,0,0
MS,Meridian,32.55078,-88.60669,0,39,0,0,0,0,0,0,0,0
MS,Meridian II,32.55332,-88.580396,,,,,,,,,,
MS,Meridian III,32.453955,-88.549484,,,,,,,,,,
MS,Mississippi Baptist Medical Center,32.3133,-90.1797,0,0,0,0,0,0,0,0,0,0
MS,Moselle Generating Plant,31.528,-89.3004,0,0,"968,548",0,0,0,0,0,0,0
MS,MPC1,,,,,,,,,,,,
MS,Natchez,31.5987,-91.3464,,,,,,,,,,
MS,Paulding,32.030155,-89.08555,0,0,0,0,0,0,0,0,0,0
MS,Prairie Bluff,33.954444,-88.9925,0,0,0,0,0,"12,589",0,0,0,0
MS,R D Morrow Senior Generating Plant,31.2186,-89.394,"118,208","1,122",0,0,0,0,0,0,0,0
MS,Red Hills Generation Facility,33.3761,-89.2183,"2,831,491",0,"7,363",0,0,0,0,0,0,0
MS,Rex Brown,32.356954,-90.21297,0,272,"157,949",0,0,0,0,0,0,0
MS,Sardis Lake Hydroelectric Project,34.399125,-89.772458,,,,,,,,,,
MS,Silver Creek Generating Plant,31.6004,-89.9468,0,0,"132,412",0,0,0,0,0,0,0
MS,Southaven Combined Cycle Plant,34.9939,-90.0378,0,0,"4,013,086",0,0,0,0,0,0,0
MS,SR Houston,33.926666,-88.997563,0,0,0,0,0,0,0,"4,526",0,0
MS,Sumrall I Solar Farm,31.403531,-89.49764,0,0,0,0,0,0,0,"116,156",0,0
MS,Sumrall II Solar Farm,31.397089,-89.485884,0,0,0,0,0,0,0,"108,749",0,0
MS,Sweatt Electric Generating Plant,32.2925,-88.7461,0,0,"5,128",0,0,0,0,0,0,0
MS,Sylvarena Generating Plant,31.982076,-89.412714,0,0,"253,034",0,0,0,0,0,0,0
MS,Third Street,34.205,-90.577777,,,,,,,,,,
MS,Watson Electric Generating Plant,30.4392,-89.0286,0,0,"1,360,217",0,0,0,0,0,0,0
MS,Wright,33.516583,-90.183337,,,,,,,,,,
MS,Yazoo,32.8458,-90.4211,0,0,0,0,0,0,0,0,0,0
MT,Basin Creek Plant,45.9293,-112.5194,0,0,"129,765",0,0,0,0,0,0,0
MT,Big Fork,48.0592,-114.0708,0,0,0,0,"26,132",0,0,0,0,0
MT,Big Timber Wind Farm,45.855428,-109.649167,0,0,0,0,0,0,"65,813",0,0,0
MT,Black Bear Wind (MT),45.806,-109.24,,,,,,,,,,
MT,Black Eagle,47.521331,-111.261442,0,0,0,0,"138,717",0,0,0,0,0
MT,"Black Eagle Solar, LLC",47.547466,-111.253974,0,0,0,0,0,0,0,"6,105",0,0
MT,Broadwater Power Project,46.12061,-111.407656,0,0,0,0,"29,691",0,0,0,0,0
MT,Canyon Ferry,46.649026,-111.727874,0,0,0,0,"369,392",0,0,0,0,0
MT,Clark Canyon Hydro-Electric Facility,44.999,-112.857,,,,,,,,,,
MT,Cochrane,47.5375,-111.194969,0,0,0,0,"326,280",0,0,0,0,0
MT,Colstrip,45.8831,-106.614,"12,641,861","14,821",0,0,0,0,0,0,0,0
MT,Colstrip Energy LP,45.9752,-106.6547,"327,244",308,0,0,0,0,0,0,0,0
MT,Crazy Mountain Wind LLC,45.772,-110.206,,,,,,,,,,
MT,Culbertson Station,48.21,-104.391667,0,0,"110,554",0,0,0,0,0,0,0
MT,Diamond Willow Wind Facility,46.2753,-104.1836,0,0,0,0,0,0,"85,815",0,0,0
MT,Fairfield Wind,47.723333,-111.965278,0,0,0,0,0,0,"27,581",0,0,0
MT,Flint Creek Hydroelectric LLC,46.2275,-113.294722,0,0,0,0,"15,210",0,0,0,0,0
MT,Fort Peck,48.0122,-106.4123,0,0,0,0,"1,239,865",0,0,0,0,0
MT,Fresno Dam Site Water Power Project,48.601,-109.943,,,,,,,,,,
MT,Glendive Generating Station,47.0539,-104.74,0,339,"1,475",0,0,0,0,0,0,0
MT,Gordon Butte Wind LLC,46.411944,-110.337777,0,0,0,0,0,0,"38,720",0,0,0
MT,"Great Divide Solar, LLC",46.805739,-112.249048,0,0,0,0,0,0,0,"6,149",0,0
MT,"Green Meadow Solar, LLC",46.694488,-112.063623,0,0,0,0,0,0,0,"6,157",0,0
MT,Greenfield Wind - MT,47.723,-111.963,0,0,0,0,0,0,"79,995",0,0,0
MT,Grizzly Wind LLC,45.814,-109.317,,,,,,,,,,
MT,Hardin Generating Station,45.7578,-107.6,"146,460",0,918,0,0,0,0,0,0,0
MT,Hauser,46.765941,-111.887341,0,0,0,0,"118,094",0,0,0,0,0
MT,Holter,46.9915,-112.0047,0,0,0,0,"341,811",0,0,0,0,0
MT,"Horse Thief Wind Project, LLC",45.223629,-108.745184,,,,,,,,,,
MT,Horseshoe Bend Wind Park,47.4983,-111.4392,0,0,0,0,0,0,"22,191",0,0,0
MT,Hungry Horse,48.341521,-114.01443,0,0,0,0,"998,990",0,0,0,0,0
MT,J E Corette Plant,45.77562,-108.480999,,,,,,,,,,
MT,Jawbone Wind Project,46.508056,-109.727778,,,,,,,,,,
MT,Judith Gap Wind Energy Center,46.5725,-109.7531,0,0,0,0,0,0,"429,673",0,0,0
MT,Lewis & Clark,47.6785,-104.15665,"234,233",0,"8,575",0,0,0,0,0,0,0
MT,Libby,48.4098,-115.3143,0,0,0,0,"2,056,393",0,0,0,0,0
MT,Madison Dam,45.487869,-111.633807,0,0,0,0,"62,610",0,0,0,0,0
MT,"Magpie Solar, LLC",46.291439,-108.937935,0,0,0,0,0,0,0,"5,885",0,0
MT,Martinsdale Wind Farm,46.504479,-110.21987,,,,,,,,,,
MT,Miles City GT,46.4112,-105.7953,0,25,125,0,0,0,0,0,0,0
MT,Mill Creek Generating Station,46.104713,-112.876605,0,16,"220,841",0,0,0,0,0,0,0
MT,Milltown,46.869722,-113.878055,,,,,,,,,,
MT,Morony,47.581737,-111.060898,0,0,0,0,"323,972",0,0,0,0,0
MT,"Mud Springs Wind Project, LLC",45.114387,-108.663391,,,,,,,,,,
MT,Musselshell Wind Project,46.275278,-109.482778,0,0,0,0,0,0,"18,209",0,0,0
MT,Musselshell Wind Project Two LLC,46.275278,-109.482778,0,0,0,0,0,0,"22,400",0,0,0
MT,Mystic,45.225741,-109.762489,0,0,0,0,"61,328",0,0,0,0,0
MT,NaturEner Glacier Wind Energy 1,48.51,-112.1097,0,0,0,0,0,0,"260,131",0,0,0
MT,NaturEner Glacier Wind Energy 2,48.5333,-112.1847,0,0,0,0,0,0,"248,208",0,0,0
MT,NaturEner Rim Rock Energy,48.820278,-112.103333,0,0,0,0,0,0,"628,130",0,0,0
MT,New Colony Wind Project,46.494,-110.264,,,,,,,,,,
MT,Noxon Rapids,47.96048,-115.73361,0,0,0,0,"1,840,622",0,0,0,0,0
MT,OREG 1 Inc,48.2139,-104.3975,0,0,0,0,0,0,0,0,0,"164,341"
MT,OREG 2 Inc,48.2142,-104.3975,0,0,0,0,0,0,0,0,0,"140,331"
MT,Phillips 66 Billings Refinery,45.7769,-108.4911,0,0,0,0,0,0,0,0,0,0
MT,"Pryor Caves Wind Project, LLC",45.165525,-108.693138,,,,,,,,,,
MT,Rainbow (MT),47.5344,-111.2045,0,0,0,0,"398,801",0,0,0,0,0
MT,"River Bend Solar, LLC",45.703779,-109.565219,0,0,0,0,0,0,0,"3,916",0,0
MT,Ryan,47.569939,-111.122546,0,0,0,0,"470,678",0,0,0,0,0
MT,Sand Creek Wind Farm,47.911,-105.498,,,,,,,,,,
MT,Selis Ksanka Qlispe,47.6777,-114.2339,0,0,0,0,"975,718",0,0,0,0,0
MT,Sidney MT Plant,47.717222,-104.135556,"5,346",0,"3,556",0,0,0,0,0,0,0
MT,South Dry Creek Hydro,45.206341,-109.1652,0,0,0,0,"5,321",0,0,0,0,0
MT,"South Mills Solar, LLC",45.730113,-107.632624,0,0,0,0,0,0,0,"5,800",0,0
MT,South Peak Wind,47.329911,-110.614592,,,,,,,,,,
MT,Spion Kop Wind Farm,47.333333,-110.639167,0,0,0,0,0,0,"124,402",0,0,0
MT,"Stillwater Wind, LLC",45.86584,-109.476647,0,0,0,0,0,0,"70,093",0,0,0
